CustomerID,Tenure,WarehouseToHome,Churn,PreferredOrderCat,SatisfactionScore,MaritalStatus,Complain,DaySinceLastOrder,CashbackAmount,LoginFrequency
CUST-00337,46.0,40,0,Fashion,5,Married,1,3.0,190.42,Daily
CUST-00338,33.0,10,1,Mobile Phone,1,Married,0,13.0,231.67,Daily
CUST-00339,2.0,9,1,Grocery,4,Divorced,0,21.0,144.9,Rarely
CUST-00340,8.0,7,0,Mobile Phone,4,Married,0,3.0,116.61,Daily
CUST-00341,2.0,27,0,Fashion,4,Single,0,17.0,398.42,Rarely
CUST-00342,23.0,34,0,Grocery,4,Single,0,44.0,81.07,Monthly
CUST-00343,,17,0,Fashion,5,Single,0,16.0,193.32,Weekly
CUST-00344,30.0,20,0,Mobile Phone,4,Divorced,0,12.0,393.43,Weekly
CUST-00345,3.0,20,0,Others,5,Single,0,40.0,57.01,Rarely
CUST-00346,20.0,44,0,Fashion,4,Divorced,0,30.0,232.34,Daily
CUST-00347,6.0,26,1,Others,2,Married,1,,94.7,Monthly
CUST-00348,16.0,16,1,Others,4,Married,1,14.0,91.18,Weekly
CUST-00349,23.0,49,0,Others,2,Single,0,2.0,377.94,Weekly
CUST-00350,9.0,5,0,Others,3,Married,1,23.0,379.84,Daily
CUST-00351,18.0,10,0,Fashion,3,Married,1,15.0,397.26,Weekly
CUST-00352,37.0,999,1,Grocery,4,Single,1,42.0,238.91,Monthly
CUST-00353,45.0,39,0,Laptop & Accessory,2,Divorced,1,6.0,99.45,Weekly
CUST-00354,7.0,18,0,Fashion,1,Single,0,35.0,110.73,Daily
CUST-00355,,39,1,Fashion,2,Divorced,1,18.0,274.34,Rarely
CUST-00356,25.0,6,0,Grocery,1,Single,0,33.0,372.97,Rarely
CUST-00357,14.0,5,0,Grocery,5,Single,0,35.0,189.53,Weekly
CUST-00358,25.0,17,0,Fashion,5,Single,0,21.0,59.03,Weekly
CUST-00359,25.0,19,0,Grocery,4,Divorced,0,12.0,388.04,Daily
CUST-00360,32.0,32,0,Grocery,5,Single,1,20.0,203.83,Monthly
CUST-00361,60.0,10,1,Fashion,5,Single,0,2.0,277.57,Daily
CUST-00362,19.0,35,1,Fashion,3,Single,0,34.0,210.93,Daily
CUST-00363,2.0,15,1,Others,2,Divorced,0,15.0,394.29,Rarely
CUST-00364,19.0,13,0,Fashion,3,Single,0,28.0,156.15,Daily
CUST-00365,51.0,11,0,Mobile Phone,4,Divorced,0,4.0,398.84,Daily
CUST-00366,17.0,41,0,Grocery,4,Single,0,36.0,234.46,Monthly
CUST-00367,39.0,41,0,Others,4,Divorced,0,35.0,178.72,Weekly
CUST-00368,28.0,26,0,Laptop & Accessory,5,Single,0,5.0,53.86,Rarely
CUST-00369,2.0,31,0,Laptop & Accessory,5,Married,0,15.0,253.75,Daily
CUST-00370,23.0,43,1,Others,5,Divorced,0,21.0,342.01,Rarely
CUST-00371,45.0,25,0,Others,5,Single,1,32.0,220.75,Daily
CUST-00372,,15,1,Others,5,Divorced,1,26.0,94.52,Rarely
CUST-00373,34.0,22,0,Mobile Phone,3,Married,0,29.0,210.81,Daily
CUST-00374,21.0,46,0,Grocery,5,Married,0,17.0,280.54,Daily
CUST-00375,41.0,5,0,Grocery,2,Divorced,0,29.0,147.78,Daily
CUST-00376,50.0,44,0,Others,5,Single,1,34.0,185.22,Weekly
CUST-00377,22.0,12,1,Mobile Phone,1,Single,0,23.0,231.44,Weekly
CUST-00378,19.0,9,0,Others,4,Married,0,37.0,66.74,Rarely
CUST-00379,8.0,27,1,Others,3,Married,0,24.0,86.88,Monthly
CUST-00380,17.0,9,1,Mobile Phone,4,Single,1,31.0,153.79,Weekly
CUST-00381,11.0,200,0,Laptop & Accessory,3,Divorced,0,28.0,174.19,Rarely
CUST-00382,58.0,9,0,Fashion,5,Divorced,0,32.0,74.05,Rarely
CUST-00383,,42,1,Grocery,4,Divorced,1,8.0,319.23,Daily
CUST-00384,25.0,13,0,Fashion,2,Married,0,3.0,92.49,Daily
CUST-00385,4.0,18,0,Fashion,1,Divorced,0,10.0,329.55,Weekly
CUST-00386,12.0,31,1,Fashion,2,Divorced,0,32.0,311.83,Weekly
CUST-00387,32.0,36,0,Others,4,Single,0,10.0,168.39,Weekly
CUST-00388,40.0,22,1,Others,1,Married,0,14.0,203.79,Monthly
CUST-00389,25.0,26,0,Others,4,Married,0,21.0,286.59,Weekly
CUST-00390,51.0,25,0,Fashion,3,Married,0,30.0,351.48,Monthly
CUST-00391,49.0,16,1,Laptop & Accessory,1,Divorced,0,21.0,314.26,Rarely
CUST-00392,21.0,12,0,Mobile Phone,4,Single,0,22.0,313.62,Weekly
CUST-00393,25.0,26,0,Laptop & Accessory,4,Single,0,18.0,87.78,Rarely
CUST-00394,21.0,19,1,Others,4,Single,1,31.0,220.94,Weekly
CUST-00395,,28,0,Grocery,4,Married,1,43.0,315.36,Daily
CUST-00396,33.0,7,0,Laptop & Accessory,3,Single,0,30.0,355.66,Daily
CUST-00397,47.0,29,0,Fashion,5,Divorced,0,,245.31,Weekly
CUST-00398,8.0,5,0,Mobile Phone,4,Married,1,1.0,147.27,Monthly
CUST-00399,35.0,36,1,Mobile Phone,2,Single,0,25.0,244.28,Weekly
CUST-00400,46.0,43,0,Laptop & Accessory,3,Divorced,0,41.0,181.34,Rarely
CUST-00401,9.0,40,1,Laptop & Accessory,2,Divorced,1,12.0,311.01,Daily
CUST-00402,14.0,38,0,Laptop & Accessory,5,Divorced,0,11.0,314.69,Monthly
CUST-00403,31.0,10,0,Others,3,Single,1,4.0,184.88,Daily
CUST-00404,4.0,24,1,Fashion,2,Single,1,,98.24,Rarely
CUST-00405,38.0,25,0,Laptop & Accessory,5,Single,0,4.0,113.46,Daily
CUST-00406,45.0,24,0,Laptop & Accessory,1,Divorced,0,4.0,228.54,Monthly
CUST-00407,3.0,28,1,Fashion,5,Single,0,4.0,68.48,Monthly
CUST-00408,24.0,38,0,Mobile Phone,2,Single,0,19.0,224.39,Monthly
CUST-00409,46.0,23,0,Laptop & Accessory,5,Single,1,38.0,123.44,Rarely
CUST-00410,36.0,23,0,Laptop & Accessory,5,Single,0,33.0,81.01,Weekly
CUST-00411,52.0,32,0,Grocery,3,Divorced,1,33.0,197.44,Weekly
CUST-00412,4.0,24,0,Grocery,3,Single,0,14.0,311.53,Rarely
CUST-00413,39.0,13,1,Others,2,Divorced,0,10.0,167.08,Weekly
CUST-00414,13.0,47,0,Mobile Phone,1,Divorced,0,6.0,231.33,Rarely
CUST-00415,45.0,23,1,Laptop & Accessory,2,Single,1,26.0,355.46,Weekly
CUST-00416,29.0,41,0,Fashion,4,Married,1,10.0,378.07,Daily
CUST-00417,36.0,10,1,Grocery,2,Divorced,0,39.0,366.37,Daily
CUST-00418,35.0,5,0,Laptop & Accessory,1,Married,0,41.0,105.62,Daily
CUST-00419,60.0,48,0,Grocery,4,Divorced,0,20.0,279.93,Monthly
CUST-00420,36.0,25,0,Fashion,4,Married,0,22.0,141.6,Rarely
CUST-00421,35.0,32,0,Others,2,Married,0,,207.41,Monthly
CUST-00422,13.0,10,0,Fashion,4,Single,0,36.0,61.76,Weekly
CUST-00423,20.0,22,0,Grocery,2,Single,0,21.0,236.35,Daily
CUST-00424,,31,1,Mobile Phone,2,Divorced,1,11.0,387.19,Rarely
CUST-00425,15.0,11,0,Others,5,Single,0,44.0,325.7,Weekly
CUST-00426,14.0,41,1,Grocery,2,Married,1,5.0,278.96,Weekly
CUST-00427,26.0,41,1,Others,1,Divorced,0,25.0,381.46,Monthly
CUST-00428,12.0,45,1,Others,1,Single,0,4.0,196.3,Monthly
CUST-00429,57.0,11,0,Fashion,1,Divorced,0,34.0,191.39,Daily
CUST-00430,43.0,45,1,Fashion,1,Divorced,0,6.0,,Rarely
CUST-00431,34.0,5,0,Fashion,2,Single,0,2.0,282.47,Monthly
CUST-00432,57.0,6,1,Laptop & Accessory,2,Married,0,39.0,240.9,Weekly
CUST-00433,24.0,44,1,Laptop & Accessory,4,Divorced,0,35.0,68.18,Rarely
CUST-00434,49.0,36,0,Mobile Phone,5,Married,0,4.0,314.86,Rarely
CUST-00435,22.0,19,0,Mobile Phone,5,Divorced,0,28.0,139.42,Weekly
CUST-00436,41.0,44,1,Laptop & Accessory,2,Married,1,2.0,5000.0,Rarely
CUST-00437,3.0,12,0,Laptop & Accessory,4,Single,0,35.0,86.92,Weekly
CUST-00438,52.0,27,0,Others,1,Divorced,0,43.0,321.46,Monthly
CUST-00439,51.0,15,0,Grocery,4,Single,0,24.0,174.83,Rarely
CUST-00440,41.0,999,0,Others,5,Divorced,0,9.0,188.59,Rarely
CUST-00441,48.0,44,1,Others,2,Divorced,0,20.0,245.24,Weekly
CUST-00442,2.0,11,1,Fashion,3,Divorced,0,27.0,146.92,Daily
CUST-00443,40.0,42,1,Mobile Phone,1,Divorced,0,8.0,362.9,Monthly
CUST-00444,60.0,47,0,Mobile Phone,5,Single,0,6.0,388.71,Weekly
CUST-00445,,36,1,Laptop & Accessory,1,Married,1,16.0,395.95,Weekly
CUST-00446,45.0,25,0,Others,5,Single,0,28.0,358.67,Weekly
CUST-00447,31.0,31,1,Others,5,Single,0,33.0,60.28,Daily
CUST-00448,20.0,38,1,Laptop & Accessory,2,Divorced,0,5.0,390.71,Monthly
CUST-00449,28.0,33,1,Laptop & Accessory,1,Divorced,1,6.0,298.58,Rarely
CUST-00450,44.0,15,0,Mobile Phone,2,Divorced,1,44.0,159.92,Monthly
CUST-00451,24.0,38,1,Others,3,Divorced,1,,110.82,Weekly
CUST-00452,21.0,32,0,Fashion,2,Divorced,0,21.0,197.04,Weekly
CUST-00453,34.0,45,0,Laptop & Accessory,3,Single,0,11.0,277.9,Weekly
CUST-00454,48.0,26,1,Others,1,Divorced,1,11.0,345.31,Daily
CUST-00455,27.0,39,0,Mobile Phone,1,Single,0,16.0,87.22,Daily
CUST-00456,35.0,44,0,Others,4,Divorced,0,6.0,-50.0,Weekly
CUST-00457,60.0,5,0,Grocery,3,Divorced,0,25.0,125.44,Monthly
CUST-00458,15.0,25,1,Grocery,3,Married,1,14.0,366.26,Daily
CUST-00459,17.0,43,1,Laptop & Accessory,1,Married,1,13.0,364.6,Daily
CUST-00460,51.0,37,1,Laptop & Accessory,3,Single,0,27.0,186.42,Monthly
CUST-00461,46.0,42,0,Fashion,4,Divorced,0,35.0,194.47,Weekly
CUST-00462,14.0,24,0,Mobile Phone,1,Divorced,0,24.0,59.51,Weekly
CUST-00463,38.0,27,1,Fashion,1,Married,0,3.0,313.89,Daily
CUST-00464,9.0,32,0,Grocery,4,Married,1,14.0,304.33,Rarely
CUST-00465,59.0,23,0,Fashion,4,Divorced,0,38.0,92.09,Monthly
CUST-00466,36.0,44,0,Others,1,Single,0,33.0,214.07,Monthly
CUST-00467,25.0,18,0,Others,3,Married,0,41.0,154.97,Daily
CUST-00468,30.0,45,0,Mobile Phone,4,Single,0,28.0,348.29,Monthly
CUST-00469,41.0,26,1,Grocery,1,Divorced,1,16.0,133.83,Rarely
CUST-00470,49.0,34,0,Mobile Phone,4,Single,0,21.0,232.51,Daily
CUST-00471,5.0,24,0,Laptop & Accessory,5,Divorced,0,33.0,308.15,Monthly
CUST-00472,9.0,13,0,Others,4,Married,1,34.0,357.64,Weekly
CUST-00473,1.0,12,0,Grocery,5,Married,0,40.0,160.93,Daily
CUST-00474,12.0,19,0,Mobile Phone,1,Married,0,29.0,109.7,Daily
CUST-00475,21.0,42,1,Grocery,4,Single,1,4.0,,Weekly
CUST-00476,28.0,32,0,Fashion,4,Married,0,3.0,278.28,Daily
CUST-00477,2.0,28,1,Others,2,Divorced,0,41.0,227.19,Daily
CUST-00478,23.0,42,1,Grocery,1,Divorced,0,12.0,261.43,Monthly
CUST-00479,27.0,12,0,Mobile Phone,3,Divorced,0,1.0,207.66,Monthly
CUST-00480,45.0,39,1,Fashion,3,Divorced,0,20.0,122.45,Monthly
CUST-00481,13.0,42,0,Others,1,Divorced,0,8.0,62.85,Rarely
CUST-00482,60.0,37,1,Laptop & Accessory,2,Divorced,0,42.0,152.72,Weekly
CUST-00483,41.0,13,0,Others,5,Divorced,0,17.0,,Daily
CUST-00484,51.0,43,1,Laptop & Accessory,1,Married,0,11.0,65.7,Daily
CUST-00485,11.0,17,0,Others,5,Divorced,0,44.0,305.45,Monthly
CUST-00486,8.0,12,0,Others,5,Single,1,12.0,286.11,Monthly
CUST-00487,33.0,49,1,Mobile Phone,2,Married,1,5.0,50.55,Daily
CUST-00488,27.0,27,0,Others,5,Single,1,20.0,290.31,Daily
CUST-00489,2.0,8,1,Fashion,1,Married,0,18.0,-50.0,Monthly
CUST-00490,47.0,32,0,Others,4,Single,1,12.0,78.06,Daily
CUST-00491,15.0,45,1,Fashion,2,Divorced,0,41.0,276.26,Rarely
CUST-00492,51.0,15,0,Others,5,Married,0,18.0,98.6,Daily
CUST-00493,9.0,43,0,Grocery,4,Married,0,,92.2,Monthly
CUST-00494,2.0,33,0,Laptop & Accessory,3,Married,0,40.0,337.0,Weekly
CUST-00495,41.0,16,0,Grocery,3,Single,0,15.0,65.31,Weekly
CUST-00496,21.0,35,1,Mobile Phone,1,Married,1,38.0,-50.0,Daily
CUST-00497,54.0,47,0,Others,2,Married,0,9.0,157.21,Monthly
CUST-00498,58.0,34,0,Fashion,4,Divorced,0,32.0,337.85,Rarely
CUST-00499,28.0,48,1,Fashion,1,Divorced,0,40.0,361.38,Rarely
CUST-00500,32.0,40,0,Laptop & Accessory,4,Single,0,39.0,229.09,Weekly
CUST-00501,28.0,41,0,Grocery,4,Married,0,1.0,171.06,Monthly
CUST-00502,20.0,23,0,Grocery,5,Married,0,18.0,272.92,Weekly
CUST-00503,43.0,35,0,Grocery,3,Divorced,0,38.0,5000.0,Rarely
CUST-00504,8.0,38,0,Others,4,Divorced,0,38.0,208.9,Monthly
CUST-00505,4.0,49,1,Mobile Phone,2,Single,0,24.0,226.91,Monthly
CUST-00506,11.0,49,0,Fashion,4,Married,0,43.0,185.8,Daily
CUST-00507,42.0,10,0,Mobile Phone,3,Divorced,0,30.0,95.52,Monthly
CUST-00508,58.0,41,0,Grocery,2,Married,0,35.0,360.94,Weekly
CUST-00509,4.0,22,0,Laptop & Accessory,4,Single,0,29.0,150.94,Weekly
CUST-00510,47.0,21,0,Fashion,5,Married,1,22.0,,Rarely
CUST-00511,37.0,45,1,Laptop & Accessory,1,Divorced,0,22.0,136.42,Weekly
CUST-00512,23.0,7,1,Others,2,Married,1,21.0,169.86,Daily
CUST-00513,44.0,25,0,Fashion,4,Divorced,1,4.0,171.55,Rarely
CUST-00514,28.0,28,0,Grocery,5,Married,0,34.0,221.11,Rarely
CUST-00515,51.0,21,1,Others,3,Single,1,40.0,164.04,Rarely
CUST-00516,24.0,23,1,Grocery,5,Married,1,8.0,63.81,Weekly
CUST-00517,17.0,41,1,Fashion,4,Single,1,,368.31,Monthly
CUST-00518,11.0,49,0,Fashion,4,Married,0,11.0,242.26,Weekly
CUST-00519,5.0,21,0,Grocery,4,Divorced,0,12.0,389.36,Rarely
CUST-00520,51.0,23,1,Fashion,2,Divorced,1,44.0,314.12,Monthly
CUST-00521,6.0,40,0,Grocery,3,Single,0,24.0,204.43,Rarely
CUST-00522,27.0,15,0,Laptop & Accessory,1,Single,0,17.0,352.95,Monthly
CUST-00523,14.0,31,1,Grocery,2,Married,0,4.0,332.31,Monthly
CUST-00524,35.0,13,0,Laptop & Accessory,4,Single,0,17.0,346.44,Monthly
CUST-00525,32.0,12,0,Laptop & Accessory,3,Single,0,3.0,206.91,Weekly
CUST-00526,13.0,35,1,Others,2,Single,0,29.0,60.69,Weekly
CUST-00527,3.0,14,1,Others,2,Divorced,0,21.0,175.55,Daily
CUST-00528,2.0,45,1,Mobile Phone,3,Single,0,30.0,53.1,Rarely
CUST-00529,19.0,12,1,Others,2,Single,1,7.0,50.81,Rarely
CUST-00530,3.0,5,1,Laptop & Accessory,4,Married,1,1.0,74.16,Daily
CUST-00531,13.0,44,1,Fashion,5,Divorced,1,,318.14,Rarely
CUST-00532,36.0,39,0,Grocery,2,Divorced,0,23.0,220.67,Monthly
CUST-00533,46.0,18,1,Others,4,Divorced,0,38.0,157.15,Weekly
CUST-00534,8.0,7,0,Others,4,Divorced,0,32.0,75.31,Rarely
CUST-00535,19.0,42,1,Others,2,Single,0,34.0,328.08,Rarely
CUST-00536,16.0,42,0,Laptop & Accessory,4,Married,0,26.0,191.01,Daily
CUST-00537,,35,1,Mobile Phone,4,Married,1,3.0,331.22,Daily
CUST-00538,14.0,31,0,Fashion,5,Single,0,39.0,129.11,Weekly
CUST-00539,41.0,34,1,Grocery,5,Single,0,19.0,175.23,Daily
CUST-00540,57.0,29,1,Fashion,1,Divorced,1,32.0,207.27,Daily
CUST-00541,10.0,40,0,Others,4,Single,0,14.0,212.11,Rarely
CUST-00542,46.0,28,0,Laptop & Accessory,4,Married,0,23.0,302.23,Monthly
CUST-00543,12.0,35,0,Fashion,2,Divorced,0,34.0,302.6,Weekly
CUST-00544,41.0,16,0,Grocery,1,Married,0,31.0,116.16,Rarely
CUST-00545,29.0,30,0,Fashion,2,Divorced,0,38.0,363.5,Monthly
CUST-00546,,12,0,Mobile Phone,1,Divorced,0,44.0,309.32,Monthly
CUST-00547,29.0,32,1,Others,3,Married,1,43.0,144.64,Weekly
CUST-00548,27.0,38,0,Fashion,4,Married,0,18.0,362.16,Daily
CUST-00549,13.0,23,1,Others,1,Married,0,12.0,286.3,Daily
CUST-00550,17.0,27,0,Fashion,2,Married,0,27.0,345.49,Rarely
CUST-00551,55.0,14,1,Grocery,5,Single,1,,113.98,Daily
CUST-00552,24.0,48,1,Grocery,3,Single,1,25.0,154.32,Rarely
CUST-00553,21.0,24,0,Laptop & Accessory,3,Married,0,,66.87,Rarely
CUST-00554,37.0,43,0,Mobile Phone,4,Single,1,35.0,210.19,Rarely
CUST-00555,18.0,18,0,Mobile Phone,3,Single,0,7.0,318.65,Daily
CUST-00556,18.0,41,0,Fashion,5,Married,0,2.0,,Weekly
CUST-00557,9.0,42,1,Others,3,Married,1,22.0,125.51,Weekly
CUST-00558,45.0,27,0,Laptop & Accessory,5,Single,0,9.0,97.81,Daily
CUST-00559,7.0,40,1,Fashion,2,Single,1,6.0,275.69,Rarely
CUST-00560,21.0,32,1,Grocery,1,Divorced,1,43.0,178.73,Weekly
CUST-00561,57.0,14,0,Fashion,5,Single,0,10.0,5000.0,Weekly
CUST-00562,,42,0,Fashion,2,Divorced,0,36.0,382.1,Daily
CUST-00563,35.0,29,0,Fashion,3,Single,0,17.0,367.12,Rarely
CUST-00564,52.0,28,0,Laptop & Accessory,5,Single,0,36.0,64.58,Weekly
CUST-00565,26.0,42,1,Fashion,1,Married,0,28.0,143.54,Weekly
CUST-00566,17.0,44,0,Others,4,Single,1,27.0,251.37,Monthly
CUST-00567,42.0,34,0,Others,1,Divorced,0,6.0,202.43,Weekly
CUST-00568,32.0,29,0,Mobile Phone,1,Single,1,7.0,171.83,Weekly
CUST-00569,12.0,20,0,Grocery,3,Single,0,13.0,390.97,Weekly
CUST-00570,47.0,13,0,Fashion,3,Single,1,23.0,323.13,Weekly
CUST-00571,8.0,49,1,Fashion,3,Divorced,0,3.0,298.55,Weekly
CUST-00572,29.0,38,1,Others,2,Divorced,0,15.0,,Weekly
CUST-00573,44.0,30,1,Grocery,4,Divorced,1,9.0,133.71,Monthly
CUST-00574,56.0,36,0,Fashion,4,Single,0,15.0,246.45,Rarely
CUST-00575,22.0,45,0,Others,1,Married,0,44.0,266.91,Rarely
CUST-00576,57.0,30,1,Fashion,1,Married,1,19.0,101.44,Rarely
CUST-00577,53.0,12,0,Laptop & Accessory,4,Divorced,0,28.0,274.99,Rarely
CUST-00578,1.0,42,1,Others,4,Single,0,31.0,297.7,Rarely
CUST-00579,50.0,30,0,Grocery,1,Married,1,20.0,270.82,Weekly
CUST-00580,11.0,37,1,Laptop & Accessory,2,Married,0,34.0,134.66,Daily
CUST-00581,58.0,25,0,Mobile Phone,5,Single,0,22.0,316.3,Rarely
CUST-00582,14.0,14,0,Mobile Phone,5,Divorced,0,3.0,108.01,Daily
CUST-00583,29.0,12,0,Others,4,Divorced,1,44.0,345.28,Weekly
CUST-00584,48.0,15,0,Mobile Phone,5,Single,0,31.0,134.69,Weekly
CUST-00585,6.0,45,1,Mobile Phone,4,Divorced,1,26.0,,Daily
CUST-00586,12.0,15,0,Others,5,Married,0,19.0,111.63,Daily
CUST-00587,38.0,22,1,Others,2,Divorced,0,44.0,327.41,Daily
CUST-00588,,38,1,Laptop & Accessory,1,Single,1,16.0,392.06,Monthly
CUST-00589,55.0,12,0,Laptop & Accessory,5,Single,1,30.0,301.42,Rarely
CUST-00590,47.0,34,0,Mobile Phone,1,Divorced,0,17.0,106.94,Rarely
CUST-00591,24.0,26,0,Grocery,5,Single,0,9.0,342.39,Daily
CUST-00592,36.0,41,0,Mobile Phone,4,Divorced,1,42.0,331.66,Daily
CUST-00593,21.0,28,1,Fashion,2,Divorced,0,2.0,230.14,Rarely
CUST-00594,48.0,31,1,Grocery,5,Divorced,0,29.0,218.31,Rarely
CUST-00595,13.0,49,1,Grocery,2,Single,1,27.0,384.2,Daily
CUST-00596,1.0,36,1,Mobile Phone,1,Divorced,1,3.0,187.36,Daily
CUST-00597,53.0,34,0,Laptop & Accessory,3,Single,0,39.0,251.99,Monthly
CUST-00598,14.0,21,1,Grocery,2,Married,1,29.0,247.43,Rarely
CUST-00599,27.0,22,0,Grocery,4,Married,1,1.0,117.06,Rarely
CUST-00600,45.0,24,1,Mobile Phone,4,Single,0,11.0,313.12,Monthly
CUST-00601,5.0,5,0,Others,1,Married,0,41.0,382.66,Weekly
CUST-00602,5.0,15,1,Laptop & Accessory,3,Married,0,12.0,315.57,Monthly
CUST-00603,19.0,49,0,Mobile Phone,4,Married,0,,346.05,Daily
CUST-00604,5.0,25,0,Mobile Phone,4,Divorced,1,20.0,224.14,Weekly
CUST-00605,52.0,49,0,Others,5,Single,0,,257.83,Weekly
CUST-00606,46.0,32,1,Others,1,Single,0,15.0,357.82,Daily
CUST-00607,1.0,7,1,Mobile Phone,3,Married,1,36.0,292.77,Monthly
CUST-00608,,28,1,Fashion,2,Single,1,34.0,356.56,Daily
CUST-00609,23.0,27,1,Fashion,5,Single,0,41.0,50.0,Weekly
CUST-00610,57.0,10,0,Laptop & Accessory,5,Divorced,1,40.0,129.14,Daily
CUST-00611,38.0,25,0,Grocery,5,Divorced,0,22.0,305.27,Monthly
CUST-00612,28.0,16,0,Others,3,Married,0,41.0,346.95,Weekly
CUST-00613,23.0,34,1,Grocery,5,Married,1,27.0,145.0,Weekly
CUST-00614,57.0,40,0,Fashion,5,Divorced,0,,281.35,Monthly
CUST-00615,59.0,35,1,Others,2,Married,1,34.0,323.22,Weekly
CUST-00616,9.0,21,0,Others,3,Married,0,22.0,142.86,Rarely
CUST-00617,4.0,29,1,Mobile Phone,3,Married,1,38.0,323.26,Rarely
CUST-00618,25.0,40,1,Others,1,Single,1,24.0,105.66,Rarely
CUST-00619,15.0,36,1,Laptop & Accessory,3,Married,1,23.0,93.79,Daily
CUST-00620,57.0,21,1,Mobile Phone,2,Single,1,29.0,99.76,Daily
CUST-00621,6.0,10,0,Fashion,4,Single,1,3.0,91.61,Monthly
CUST-00622,49.0,16,0,Laptop & Accessory,5,Married,1,1.0,159.19,Daily
CUST-00623,26.0,19,0,Laptop & Accessory,4,Single,1,4.0,184.52,Monthly
CUST-00624,19.0,47,0,Grocery,4,Divorced,0,14.0,296.29,Rarely
CUST-00625,14.0,38,0,Grocery,5,Married,0,24.0,296.7,Weekly
CUST-00626,19.0,10,0,Grocery,1,Married,0,40.0,68.08,Weekly
CUST-00627,1.0,9,1,Others,3,Married,0,40.0,112.74,Weekly
CUST-00628,35.0,23,0,Others,4,Single,0,43.0,352.85,Rarely
CUST-00629,20.0,35,0,Others,4,Single,0,2.0,354.99,Rarely
CUST-00630,51.0,41,0,Grocery,3,Married,1,19.0,269.8,Daily
CUST-00631,52.0,20,0,Others,4,Divorced,0,12.0,150.67,Monthly
CUST-00632,11.0,9,0,Fashion,3,Divorced,0,6.0,166.92,Rarely
CUST-00633,57.0,32,0,Others,5,Married,0,33.0,150.02,Monthly
CUST-00634,48.0,45,0,Laptop & Accessory,3,Divorced,0,2.0,121.89,Monthly
CUST-00635,39.0,8,0,Fashion,1,Married,0,7.0,271.3,Daily
CUST-00636,14.0,27,1,Fashion,3,Single,1,29.0,85.48,Weekly
CUST-00637,29.0,28,0,Grocery,2,Single,1,41.0,393.13,Rarely
CUST-00638,26.0,33,0,Laptop & Accessory,2,Married,0,6.0,241.72,Monthly
CUST-00639,28.0,45,0,Mobile Phone,5,Divorced,0,20.0,197.96,Rarely
CUST-00640,27.0,16,0,Grocery,3,Married,0,34.0,219.06,Monthly
CUST-00641,16.0,6,0,Others,4,Married,0,38.0,388.99,Monthly
CUST-00642,43.0,43,1,Mobile Phone,3,Divorced,0,38.0,73.92,Weekly
CUST-00643,41.0,24,0,Laptop & Accessory,4,Single,0,35.0,276.98,Rarely
CUST-00644,30.0,38,1,Others,3,Single,0,27.0,286.61,Daily
CUST-00645,33.0,36,1,Laptop & Accessory,1,Single,0,2.0,353.13,Weekly
CUST-00646,1.0,23,1,Fashion,2,Single,0,15.0,124.58,Monthly
CUST-00647,51.0,25,1,Fashion,3,Divorced,1,36.0,295.4,Monthly
CUST-00648,25.0,49,0,Mobile Phone,4,Married,0,4.0,377.69,Rarely
CUST-00649,9.0,40,1,Grocery,3,Divorced,1,36.0,304.0,Weekly
CUST-00650,,-5,1,Fashion,1,Divorced,0,27.0,201.75,Rarely
CUST-00651,35.0,25,0,Fashion,1,Divorced,0,15.0,336.04,Rarely
CUST-00652,,13,0,Others,3,Single,0,28.0,264.65,Weekly
CUST-00653,57.0,45,0,Fashion,2,Married,1,40.0,278.9,Monthly
CUST-00654,53.0,27,0,Grocery,4,Single,0,33.0,125.04,Monthly
CUST-00655,5.0,47,1,Fashion,2,Single,0,3.0,125.37,Rarely
CUST-00656,33.0,15,0,Mobile Phone,2,Divorced,0,10.0,359.74,Rarely
CUST-00657,19.0,40,0,Laptop & Accessory,3,Single,0,3.0,265.87,Monthly
CUST-00658,1.0,31,1,Others,3,Married,1,17.0,372.27,Weekly
CUST-00659,6.0,47,0,Laptop & Accessory,1,Divorced,0,28.0,370.34,Weekly
CUST-00660,37.0,13,1,Others,2,Married,1,21.0,193.97,Weekly
CUST-00661,58.0,47,0,Mobile Phone,3,Single,1,40.0,204.89,Rarely
CUST-00662,60.0,47,1,Mobile Phone,5,Divorced,1,18.0,338.66,Monthly
CUST-00663,22.0,15,1,Grocery,2,Single,0,4.0,256.58,Weekly
CUST-00664,7.0,-5,0,Others,4,Divorced,0,,317.55,Rarely
CUST-00665,14.0,42,1,Fashion,2,Divorced,0,38.0,105.82,Rarely
CUST-00666,48.0,33,0,Grocery,5,Married,1,28.0,282.48,Weekly
CUST-00667,7.0,7,0,Fashion,5,Divorced,1,19.0,88.65,Monthly
CUST-00668,5.0,5,1,Others,4,Divorced,1,27.0,230.25,Weekly
CUST-00669,23.0,29,1,Grocery,5,Married,1,24.0,326.25,Weekly
CUST-00670,55.0,36,0,Grocery,5,Divorced,0,42.0,180.73,Daily
CUST-00671,58.0,43,0,Mobile Phone,1,Single,0,9.0,77.17,Rarely
CUST-00672,45.0,39,1,Mobile Phone,1,Married,1,42.0,359.53,Daily
CUST-00673,12.0,27,1,Grocery,3,Single,0,22.0,153.58,Weekly
CUST-00674,47.0,41,0,Fashion,5,Married,1,,200.36,Weekly
CUST-00675,55.0,44,0,Mobile Phone,5,Married,1,6.0,326.3,Monthly
